cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
9,43.7826355,-79.4661832,358,191,-0.0299,-0.1264,38,98.5,4.03,MODERATE,True,True,PRI
