cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
7,43.7826383,-79.4661972,338,171,-0.0331,-0.1466,39,101.5,4.15,MODERATE,True,True,PRI
