cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
9,43.7826575,-79.4662292,261,141,-0.0263,-0.1966,281,144.4,5.91,MODERATE,True,True,PRI
