cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
9,43.7826413,-79.4662083,320,155,-0.0364,-0.1988,183,106.1,4.34,MODERATE,True,True,PRI
