cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
0,43.7826378,-79.4662067,330,153,-0.028,-0.1974,221,104.3,4.27,MODERATE,True,True,PRI
