cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
8,43.7826408,-79.4662065,324,158,-0.031,-0.1985,200,106.9,4.37,MODERATE,True,True,PRI
