cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
9,43.7826379,-79.4662,337,165,-0.0266,-0.1985,222,100.8,4.12,MODERATE,True,True,PRI
