cluster_id,lat,lon,cen_row_px,cen_col_px,mean_pri,min_pri,pixel_count,radius_px,radius_m,severity,exceeds_radius_gate,mean_in_window,index
8,43.7826397,-79.4662125,319,146,-0.0271,-0.199,232,105.6,4.32,MODERATE,True,True,PRI
